EVA_NR,DS100,NAME,VERKEHR,LAENGE,BREITE,Unnamed: 6,Unnamed: 7,region
8089033,BPLA,Berlin Prenzlauer Allee,RV,13.426412,52.544615,,,North
8089034,BPRS,Berlin Priesterweg,RV,13.356281,52.459914,,,East
8089035,BRW,Berlin Raoul-Wallenberg-Str.,RV,13.54746,52.550681,,,North
8089037,BSAP,Berlin Savignyplatz,RV,13.319271,52.505093,,,North
8089038,BSC,Berlin Schichauweg,RV,13.389303,52.398837,,,East
8089039,BSAL,Berlin Schönhauser Allee,RV,13.41546,52.5492,,,North
8089327,BSO,Berlin Sonnenallee,RV,13.455851,52.473101,,,East
8089040,BSPH,Berlin Springpfuhl,RV,13.53674,52.526348,,,North
8089041,BSTO,Berlin Storkower Str,RV,13.464398,52.52391,,,North
8089042,BSDG,Berlin Sundgauer Str,RV,13.274377,52.436544,,,East
8089043,BTP,Berlin Treptower Park,RV,13.461441,52.493559,,,East
8010405,BWSS,Berlin Wannsee,FV,13.179336,52.421058,,,East
8089045,BWRS,Berlin Warschauer Straße,RV,13.451646,52.505976,,,North
8089048,BWOK,Berlin Wollankstraße,RV,13.391791,52.565482,,,North
8089049,BWT,Berlin Wuhletal,RV,13.575562,52.512472,,,North
8089051,BGGS,Berlin Yorckstr.(S1),RV,13.367797,52.492289,,,East
8089050,BYOR,Berlin Yorckstr.(S2),RV,13.372128,52.49117,,,East
8010406,BZOO,Berlin Zoologischer Garten,RV,13.331992,52.507277,,,North
8089052,BADL,Berlin-Adlershof,RV,13.541129,52.435031,,,East
8089054,BAGL,Berlin-Altglienicke,RV,13.558753,52.407299,,,East
8089055,BBDF,Berlin-Biesdorf,RV,13.555878,52.513097,,,North
8089056,BBLB,Berlin-Blankenburg,RV,13.44333,52.591164,,,North
8089057,BBU,Berlin-Buch,RV,13.492286,52.636162,,,North
8010403,BCHB,Berlin-Charlottenburg,RV,13.303524,52.504726,,,North
8089058,BFRU,Berlin-Friedenau,RV,13.341388,52.470586,,,East
8089060,BFRH,Berlin-Friedrichshagen,RV,13.6246,52.457247,,,East
8089061,BFOH,Berlin-Frohnau,RV,13.289934,52.632758,,,North
8089063,BGAS,Berlin-Grünau,RV,13.573497,52.413028,,,East
8089062,BGWD,Berlin-Grunewald,RV,13.26172,52.488693,,,East
8089109,BHAL,Berlin-Halensee,RV,13.290326,52.496254,,,East
8089025,BHLS,Berlin-Heiligensee,RV,13.229278,52.624586,,,North
8089064,BHED,Berlin-Hermsdorf,RV,13.30769,52.617782,,,North
8089065,BHI,Berlin-Hirschgarten,RV,13.602134,52.457968,,,East
8011901,BHSH,Berlin-Hohenschönhausen,RV,13.512565,52.566111,,,North
8010035,BKH,Berlin-Karlshorst,RV,13.526813,52.480681,,,East
8011046,BKRW,Berlin-Karow,RV,13.469204,52.614884,,,North
8089068,BKAD,Berlin-Kaulsdorf,RV,13.58894,52.512093,,,North
8089069,BKPK,Berlin-Köpenick,RV,13.580942,52.45861,,,East
8089114,BLAK,Berlin-Lankwitz,RV,13.341954,52.438749,,,East
8010036,BLO,Berlin-Lichtenberg,FV,13.496923,52.509896,,,North
8089070,BLRD,Berlin-Lichtenrade,RV,13.396175,52.387297,,,East
8089072,BMDF,Berlin-Mahlsdorf,RV,13.611071,52.512163,,,North
8089074,BMF,Berlin-Marienfelde,RV,13.375127,52.423634,,,East
8089075,BMAZ,Berlin-Marzahn,RV,13.541341,52.543608,,,North
8089077,BNKN,Berlin-Neukölln,RV,13.44306,52.46942,,,East
8089078,BNIS,Berlin-Nikolassee,RV,13.193643,52.431807,,,East
8089079,BOSP,Berlin-Oberspree,RV,13.538209,52.452466,,,East
8089080,BPKW,Berlin-Pankow,RV,13.41077,52.566477,,,North
8089081,BPHD,Berlin-Pankow-Heinersdorf,RV,13.429363,52.577963,,,North
8089331,BPIC,Berlin-Pichelsberg,RV,13.227134,52.510393,,,North
8089082,BRD,Berlin-Rahnsdorf,RV,13.690405,52.451536,,,East
8089084,BRH,Berlin-Rummelsburg,RV,13.478362,52.501309,,,North
8089085,BSLS,Berlin-Schlachtensee,RV,13.215025,52.439976,,,East
8089474,BSGR,Berlin-Schöneberg,RV,13.352068,52.479377,,,East
8010109,BFHS,Berlin-Schönefeld Flughafen,RV,13.51271,52.391062,,,East
8010041,BSWP,Berlin-Schöneweide,RV,13.509395,52.455127,,,East
8089168,BSW,Berlin-Schöneweide (S),RV,13.509115,52.454976,,,East
8089087,BSNH,Berlin-Schönholz,RV,13.381111,52.571422,,,North
8089000,BSZF,Berlin-Schulzendorf,RV,13.245929,52.613096,,,North
8010404,BSPD,Berlin-Spandau,FV,13.197534,52.534475,,,North
8089088,BSPF,Berlin-Spindlersfeld,RV,13.561448,52.447162,,,East
8013021,BSTAB,Berlin-Staaken,RV,13.141367,52.537693,,,North
8089053,BSRW,Berlin-Stresow,RV,13.209125,52.531976,,,North
8089089,BTG,Berlin-Tegel (S),RV,13.289781,52.587998,,,North
8089090,BTHF,Berlin-Tempelhof,RV,13.384547,52.470967,,,East
8089091,BTGN,Berlin-Tiergarten,RV,13.336392,52.514061,,,North
8089092,BWAI,Berlin-Waidmannslust,RV,13.320996,52.60648,,,North
8089093,BWAB,Berlin-Wartenberg,RV,13.503633,52.572989,,,North
8089131,BWED,Berlin-Wedding,RV,13.36817,52.543251,,,North
8089094,BWIG,Berlin-Wilhelmshagen,RV,13.722143,52.438711,,,East
8089095,BWM,Berlin-Wilhelmsruh,RV,13.362976,52.581447,,,North
8089096,BWIN,Berlin-Wittenau (Wilhelmsruher Damm),RV,13.334446,52.597044,,,North
8089097,BWHH,Berlin-Wuhlheide,RV,13.553202,52.46903,,,East
8089098,BZD,Berlin-Zehlendorf,RV,13.258659,52.431067,,,East
8000909,RBAH,Bermatingen-Ahausen,RV,9.345157,47.730488,,,South
8013470,BBRN,Bernau(b Berlin),FV,13.592293,52.675833,,,North
8089099,BBRF,Bernau-Friedenstal,RV,13.564578,52.668385,,,North
8010043,LBG,Bernburg,RV,11.751455,51.79612,,,Central
8011168,LBGF,Bernburg-Friedenshall,RV,11.768687,51.773623,,,Central
8011169,LBGS,Bernburg-Strenzfeld,RV,11.717645,51.819892,,,Central
8011170,LBGW,Bernburg-Waldau,RV,11.723312,51.805781,,,Central
8000918,MBER,Bernried,RV,11.283658,47.861387,,,South
8000923,SBS,Besch,RV,6.372303,49.504391,,,West
8000925,TBE,Besigheim,RV,9.136645,48.997723,,,South
8000926,SBES,Besseringen,RV,6.602559,49.475974,,,West
8011173,BBST,Bestensee,RV,13.63492,52.242129,,,East
8000927,EBWG,Bestwig,RV,8.397839,51.361913,,,Central
8000034,EBZ,Betzdorf(Sieg),RV,7.87005,50.789294,,,West
8010046,LBEU,Beucha,RV,12.573133,51.32362,,,East
8000932,RBEU,Beuggen,RV,7.810915,47.581906,,,West
8011177,LBEN,Beuna(Geiseltal),RV,11.962781,51.322765,,,Central
8011178,UBEU,Beuren,RV,10.279034,51.377127,,,Central
8000933,TBEU,Beuron,RV,8.97189,48.048791,,,South
8000934,TBTB,Beutelsbach,RV,9.386029,48.810293,,,South
8011179,BBE,Beutersitz,RV,13.360724,51.590359,,,East
8000941,SBX,Bexbach,RV,7.254456,49.345698,,,West
8000946,MBID,Bibelöd,RV,12.646681,47.771517,,,East
8000942,RBI,Biberach(Baden),RV,8.032762,48.338388,,,South
8000943,TBI,Biberach(Riß),FV,9.793127,48.101845,,,South
8000503,FBL,Biblis,RV,8.450413,49.688881,,,Central
8000945,MBIC,Bichl,RV,11.408769,47.723815,,,South
8000948,FBI,Bickenbach(Bergstr),RV,8.603415,49.759632,,,Central
8000951,FBBM,Biebesheim,RV,8.473978,49.781977,,,Central
8000952,FBIK,Biedenkopf,RV,8.529989,50.909113,,,Central
8010047,LBZ,Biederitz,RV,11.716466,52.15271,,,Central
8000036,EBIL,Bielefeld Hbf,FV,8.532722,52.029261,,,Central
8011184,LBF,Biendorf,RV,11.856411,51.756861,,,Central
8000357,SBI,Bierbach,RV,7.282011,49.26189,,,West
8000959,TBIE,Bieringen,RV,8.860915,48.449029,,,South
8011188,WBT,Biesenthal,RV,13.674665,52.755415,,,North
8000962,MBIH,Biessenhofen,RV,10.640467,47.829956,,,South
8000963,RBIE,Bietigheim(Baden),RV,8.258045,48.910587,,,South
8000038,TBM,Bietigheim-Bissingen,RV,9.137557,48.947933,,,South
8000965,RBGN,Bietingen,RV,8.738915,47.744017,,,South
8000966,EBIG,Bigge,RV,8.475253,51.358279,,,Central
8000967,SBDS,Bildstock,RV,7.094341,49.337325,,,West
8000968,TBIL,Bilfingen,RV,8.620498,48.948674,,,South
8000969,MBIN,Billenhausen,RV,10.358162,48.275562,,,South
8000970,EBB,Billerbeck,RV,7.297482,51.981341,,,West
8000973,RBIN,Binau,RV,9.083631,49.372589,,,Central
8011190,LBIF,Bindfelde,RV,11.898035,52.584561,,,North
8000974,NBI,Bindlach,RV,11.603442,49.98022,,,Central
8000039,FBGK,Bingen(Rhein) Hbf,FV,7.884263,49.968729,,,West
8000976,FBGN,Bingen(Rhein) Stadt,RV,7.902985,49.969746,,,West
8000978,EBIN,Binolen,RV,7.859433,51.371981,,,West
8000984,RBRK,Birkenau,RV,8.708359,49.561039,,,Central
8000985,FBBH,Birkenbringhausen,RV,8.747257,51.025045,,,Central
8000986,TBIR,Birkenfeld(Enz),RV,8.645263,48.874109,,,South
8080170,BBSH,Birkengrund,RV,13.27196,52.315563,,,East
8070002,BBIS,Birkenstein,RV,13.647774,52.515705,,,North
8080190,BBI,Birkenwerder(b Berlin),RV,13.288746,52.68798,,,North
8010048,UBKN,Birkungen,RV,10.330736,51.366312,,,Central
8000989,SBRB,Birresborn,RV,6.628884,50.176411,,,West
8000997,MBI,Bischofswiesen,FV,12.960141,47.65189,,,East
8000998,RBIS,Bischweier,RV,8.277543,48.832154,,,South
8000999,TBIS,Bisingen,RV,8.921035,48.31277,,,South
8001000,HBSS,Bissendorf,RV,9.748191,52.522705,,,North
8001828,SED,Bitburg-Erdorf,RV,6.570958,49.998685,,,West
8001002,TBIT,Bittelbronn,RV,8.589439,48.444404,,,South
8010050,LBT,Bitterfeld,FV,12.31685,51.622861,,,East
8001005,TBIF,Bitzfeld,RV,9.453222,49.187233,,,Central
8001004,MBLH,Blaichach(Allgäu),RV,10.258796,47.543741,,,South
8007282,FBLK,Blankenbach,RV,9.230064,50.065206,,,Central
8010051,WBL,Blankenberg(Meckl),RV,11.71529,53.772305,,,North
8001006,KBLB,Blankenberg(Sieg),RV,7.348499,50.768476,,,West
8010053,BBF,Blankenfelde(Teltow-Fläming),RV,13.415982,52.337213,,,East
8001008,KBLH,Blankenheim(Wald),RV,6.593504,50.441871,,,West
8001009,RBAN,Blankenloch,RV,8.464729,49.066528,,,Central
8011205,WBLS,Blankensee(Meckl),RV,13.262907,53.408174,,,North
8001013,TBL,Blaubeuren,RV,9.791979,48.403815,,,South
8001014,TBLF,Blaufelden,RV,9.96768,49.296236,,,Central
8001015,TBLS,Blaustein,RV,9.919326,48.414596,,,South
8001027,SBKL,Blieskastel-Lautzkirchen,RV,7.258191,49.249192,,,West
8011210,LBD,Blönsdorf,RV,12.895568,51.95541,,,East
8011212,DBLU,Blumenau,RV,13.291014,50.671241,,,East
8011213,WBLK,Blumenhagen,RV,13.87204,53.528329,,,North
8001030,EBKP,Blumenkamp,RV,6.613118,51.695217,,,West
8001032,RBOB,Bobenheim,RV,8.35032,49.588139,,,Central
8001033,MBOB,Bobingen,RV,10.837891,48.266373,,,South
8005979,TBB,Böbingen(Rems),RV,9.912807,48.822439,,,South
8011215,WBO,Bobitz,RV,11.3628,53.804534,,,North
8001055,TBO,Böblingen,FV,9.004128,48.687758,,,South
8001034,FBST,Bobstadt,RV,8.451786,49.663251,,,Central
8000040,EBCH,Bocholt,RV,6.620426,51.83412,,,West
8000041,EBO,Bochum Hbf,FV,7.224109,51.478648,,,West
8001038,EBDA,Bochum-Dahlhausen,RV,7.141385,51.426456,,,West
8001039,EBOE,Bochum-Ehrenfeld,RV,7.209718,51.472315,,,West
8000358,EBLA,Bochum-Langendreer,RV,7.32373,51.478029,,,West
8001043,RBOK,Bockenheim-Kindenheim,RV,8.188254,49.606872,,,Central
8070159,TBCS,Böckingen Sonnenbrunnen,RV,9.191198,49.140655,,,Central
8001045,EBCK,Bockum-Hövel,RV,7.774547,51.704809,,,West
8001046,MBOD,Bodelsberg,RV,10.411092,47.678113,,,South
8001050,HBOF,Bodenfelde,RV,9.561667,51.637209,,,Central
8000359,FBOD,Bodenheim,RV,8.312491,49.929585,,,Central
8011219,UBOD,Bodenrode,RV,10.20855,51.393528,,,Central
8001056,RBGH,Bödigheim,RV,9.317207,49.475929,,,Central
8001069,NBO,Bogen,RV,12.686141,48.910594,,,East
8011222,LBWE,Böhlen Werke,RV,12.384024,51.184702,,,East
8013471,LBO,Böhlen(Leipzig),RV,12.381991,51.203037,,,East
8001057,RBOE,Böhl-Iggelheim,RV,8.303602,49.379831,,,Central
8001071,HBOM,Bohmte,RV,8.307525,52.361632,,,Central
8001059,RBER,Böhringen-Rickelshausen,RV,8.926651,47.748732,,,South
8001072,KBOI,Boisheim,RV,6.274591,51.274323,,,West
8011230,WBZ,Boizenburg(Elbe),RV,10.754481,53.378069,,,North
8001080,TBD,Bondorf(b Herrenberg),RV,8.827662,48.523552,,,South
8001061,EBEO,Bönen,RV,7.757296,51.598015,,,West
8000044,KB,Bonn Hbf,FV,7.097136,50.732008,,,West
8001081,KBHH,Bonn Helmholtzstraße,RV,7.052615,50.721844,,,West
8001082,KBBG,Bonn-Bad Godesberg,RV,7.159555,50.683927,,,West
8001083,KBB,Bonn-Beuel,FV,7.127657,50.738476,,,West
8001084,KBD,Bonn-Duisdorf,RV,7.042548,50.716475,,,West
8001085,KBM,Bonn-Mehlem,RV,7.181342,50.669153,,,West
8001086,KBO,Bonn-Oberkassel,RV,7.1593,50.715073,,,West
8001090,TBP,Bopfingen,RV,10.351707,48.855153,,,South
8000045,KBOP,Boppard Hbf,FV,7.586102,50.231413,,,West
8000742,KSAL,Boppard-Bad Salzig,RV,7.635481,50.205251,,,West
8002861,KHIR,Boppard-Hirzenach,RV,7.648436,50.175075,,,West
8001092,ABRD,Bordesholm,RV,10.043711,54.174373,,,North
8001093,EBOR,Borgeln,RV,8.032033,51.598265,,,Central
8080200,BBOR,Borgsdorf,RV,13.27675,52.715252,,,North
8001098,FBOK,Borken(Hess),RV,9.277,51.050684,,,Central
8011238,BBK,Borkheide,RV,12.854413,52.230775,,,East
8011242,LBL,Borna(Leipzig),RV,12.486291,51.117926,,,East
8010059,LBOR,Borsdorf(Sachs),RV,12.541165,51.345705,,,East
8011228,LBOE,Bösdorf(Sachs-Anh),RV,11.064149,52.422099,,,Central
8001065,EBSL,Bösensell,RV,7.487687,51.90703,,,West
8001066,EBSP,Bösperde,RV,7.774233,51.45894,,,West
8000047,EBTHP,Bottrop Hbf,RV,6.936925,51.509536,,,West
8001107,EBTB,Bottrop-Boy,RV,6.967852,51.537003,,,West
8001110,SBO,Bous(Saar),RV,6.792639,49.275979,,,West
8001111,TBOX,Boxberg-Wölchingen,RV,9.640048,49.485596,,,Central
8001112,EBRB,Brachbach,RV,7.941492,50.821987,,,West
8001113,KBRC,Brachelen,RV,6.231463,51.007824,,,West
8000048,EBWE,Brackwede,RV,8.498426,51.997378,,,Central
8011248,WBRH,Brahlstorf,RV,10.951992,53.364421,,,North
8001118,EBRA,Brake(b Bielefeld),RV,8.604914,52.069653,,,Central
8001123,HBRA,Bramstedt(b Syke),RV,8.786024,52.871611,,,North
8011250,BBRA,Brand(Niederlausitz),RV,13.72149,52.029953,,,East
8010060,LB,Brandenburg Hbf,FV,12.566138,52.400554,,,East
8011255,LBS,Braunsbedra,RV,11.884594,51.288781,,,Central
8000049,HBS,Braunschweig Hbf,FV,10.540295,52.252218,,,Central
8001137,EBDL,Bredelar,RV,8.776566,51.41917,,,Central
8001136,ABRB,Bredenbek,RV,9.867004,54.315112,,,North
8011260,LBN,Brehna,RV,12.222163,51.554457,,,East
8011263,DBRE,Breitenbrunn(Erzg),RV,12.746053,50.477081,,,East
8001147,MBRN,Breitenbrunn(Schwab),RV,10.408505,48.138586,,,South
8001148,NBRE,Breitendiel,RV,9.225052,49.691382,,,Central
8001149,NBG,Breitengüßbach,RV,10.887135,49.96683,,,Central
8000050,HB,Bremen Hbf,FV,8.813834,53.083481,,,North
8001157,HBHM,Bremen-Hemelingen,RV,8.886759,53.054572,,,North
8001160,HBM,Bremen-Mahndorf,RV,8.944627,53.039762,,,North
8001164,HBSB,Bremen-Sebaldsbrück,RV,8.887383,53.061355,,,North
8000051,HBH,Bremerhaven Hbf,RV,8.599555,53.534912,,,North
8001168,HBHL,Bremerhaven-Lehe,RV,8.600657,53.566324,,,North
8011267,UBZ,Breternitz,RV,11.405863,50.616311,,,Central
8010061,UBR,Bretleben,RV,11.240839,51.340743,,,Central
8000053,RBT,Bretten,RV,8.693448,49.0369,,,Central
8070093,RBTK,Bretten Kupferhälde,RV,8.723679,49.036987,,,Central
8001138,RBTN,Bretten Rechberg,RV,8.701614,49.032596,,,Central
8079060,RBTW,Bretten Wannenweg,RV,8.709122,49.030466,,,Central
8001131,RBTI,Bretten-Ruit,RV,8.722058,49.009462,,,Central
8001177,SBRH,Bretzenheim(Nahe),RV,7.898692,49.874587,,,West
8001178,TBZ,Bretzfeld,RV,9.440302,49.172741,,,Central
8001180,KBRY,Breyell,RV,6.241174,51.294615,,,West
8013472,BBRI,Brieselang,RV,13.001394,52.582549,,,North
8011269,BBSN,Briesen(Mark),RV,14.280635,52.34653,,,East
8003339,RMBK,Brigachtal Kirchdorf,RV,8.467807,48.014343,,,South
8003336,RKLN,Brigachtal Klengen,RV,8.465779,48.007366,,,South
8001182,EBRS,Brilon Stadt,RV,8.575287,51.39906,,,Central
8000054,EBRW,Brilon Wald,RV,8.576073,51.349159,,,Central
8010064,WBR,Britz,RV,13.821106,52.873268,,,North
8011270,WBTF,Broderstorf,RV,12.262763,54.078916,,,North
8001190,ABRS,Brokstedt,RV,9.823806,53.990086,,,North
8070274,TPBS,Brötzingen Sandweg,RV,8.662347,48.88588,,,South
8070275,TPBW,Brötzingen Wohnlichstraße,RV,8.653987,48.882077,,,South
8001196,FBB,Bruchenbrücken,RV,8.788402,50.301965,,,Central
8001198,RBRH,Bruchhausen(b Ettlingen),RV,8.373975,48.923992,,,South
8001199,FBK,Bruchköbel,RV,8.919293,50.186189,,,Central
8001200,SBUM,Bruchmühlbach-Miesau,RV,7.443979,49.385343,,,West
8000055,RBR,Bruchsal,FV,8.589649,49.124622,,,Central
8001214,RBMT,Bruchsal Am Mantel,RV,8.56327,49.141181,,,Central
8070009,RBRF,Bruchsal Schlachthof,RV,8.609716,49.118928,,,Central
8085001,RBRD,Bruchsal Schloßgarten,RV,8.59406,49.131438,,,Central
8085002,RBRC,Bruchsal Stegwiesen,RV,8.598199,49.136435,,,Central
8070008,RBRE,Bruchsal Tunnelstr.,RV,8.594378,49.119549,,,Central
8079080,SBRW,Bruchweiler,RV,7.801957,49.114704,,,West
8001203,MBR,Bruckberg,RV,11.997782,48.515979,,,South
8001205,TBRU,Brucken,RV,9.453061,48.573918,,,South
8011271,BBRK,Brück(Mark),RV,12.758467,52.186795,,,East
8001215,KBR P,Brühl,RV,6.912718,50.829249,,,West
8011277,LBRP,Brunau-Packebusch,RV,11.484586,52.751274,,,North
8001221,SBB,Bubach,RV,6.94821,49.411024,,,West
8001223,NBTH,Bubenreuth,RV,11.011994,49.629542,,,Central
8001225,NBM,Buchbrunn-Mainstockheim,RV,10.145179,49.763284,,,Central
8001227,RBUN,Buchen(Odenw),RV,9.327179,49.523529,,,Central
8001228,FBNU,Buchenau(Lahn),RV,8.600525,50.870544,,,Central
8001229,MBAU,Buchenau(Oberbay),RV,11.224497,48.160277,,,South
8001231,MBHA,Buchenhain,RV,11.497442,48.031255,,,South
8011281,WBUH,Buchenhorst,RV,12.712682,54.268211,,,North
8000057,MBU,Buchloe,FV,10.716217,48.033723,,,South
8000058,ABCH,Büchen,FV,10.623298,53.474972,,,North
8001242,NBUE,Büchenbach,RV,11.074034,49.267744,,,Central
8001245,HBKB,Bückeburg,RV,9.047796,52.267637,,,Central
8001252,RBUE,Bühl(Baden),RV,8.129299,48.696676,,,South
8011290,LBZG,Bülzig,RV,12.752715,51.894894,,,East
8001256,FBRG,Bürgeln,RV,8.817194,50.85375,,,Central
8000360,FBUE,Bürstadt,RV,8.459072,49.645125,,,Central
8001261,KBUT,Büttgen,RV,6.605785,51.197208,,,West
8010066,WB,Bützow,FV,11.998194,53.837114,,,North
8010067,UBF,Bufleben,RV,10.709057,50.997681,,,Central
8001262,RBGG,Buggingen,RV,7.628161,47.855254,,,West
8001264,KBUH,Buir,RV,6.574514,50.862401,,,West
8001266,EBUD,Buldern,RV,7.370479,51.863054,,,West
8001267,SBY,Bullay(DB),RV,7.134584,50.05446,,,West
8079087,SBTR,Bundenthal-Rumbach,RV,7.806152,49.102353,,,West
8011293,WBSG,Burg Stargard(Meckl),RV,13.303225,53.49959,,,North
8011294,LBU,Burg(Magdeburg),RV,11.840356,52.274406,,,Central
8001276,MBGU,Burgau(Schwab),RV,10.427012,48.424797,,,South
8001277,NBUM,Burgbernheim,RV,10.320221,49.454322,,,Central
8001278,NBUW,Burgbernheim-Wildbad,RV,10.312317,49.443294,,,Central
8001279,HBGD,Burgdorf,RV,10.002837,52.448708,,,Central
8001283,FBUH,Burghaun(Hünfeld),RV,9.727953,50.70055,,,Central
8001284,MBUH,Burghausen,RV,12.828182,48.1742,,,East
8011296,LBGK,Burgkemnitz,RV,12.407167,51.688818,,,East
8001288,MBGK,Burgkirchen,RV,12.727783,48.166908,,,East
8001289,NBK,Burgkunstadt,RV,11.242723,50.137657,,,Central
8001290,NBUR,Burglauer,RV,10.184441,50.27434,,,Central
8001293,NBN,Burgsinn,RV,9.656067,50.150317,,,Central
8001296,TBU,Burgstall(Murr),RV,9.369932,48.928647,,,South
8001297,NBUT,Burgthann,RV,11.309307,49.342474,,,Central
8001281,TBUW,Burgweiler,RV,9.343805,47.922765,,,South
8011299,DBUF,Burkhardtsdorf,RV,12.932137,50.733196,,,East
8007000,RBUS,Busenbach,RV,8.450563,48.929311,,,South
8079118,SBNS,Busenberg-Schindhard,RV,7.799703,49.138868,,,West
8001310,NBT,Buttenheim,RV,11.013494,49.799667,,,Central
8011304,UBU,Buttstädt,RV,11.418412,51.126995,,,Central
8001312,FBZ,Butzbach,RV,8.669517,50.431156,,,Central
8001315,ABX,Buxtehude,RV,9.688314,53.470491,,,North
8001317,NCA,Cadolzburg,RV,10.863611,49.460649,,,Central
8011305,DCDF,Cainsdorf,RV,12.496565,50.686559,,,East
8010069,BC,Calau(Nl),RV,13.97982,51.738118,,,East
8011323,LCBS,Calbe(Saale) Stadt,RV,11.776342,51.913879,,,Central
8001319,FCLD,Caldern,RV,8.670244,50.85297,,,Central
8001320,TCA,Calmbach Bahnhof,RV,8.571132,48.776481,,,South
8000063,TCW,Calw,RV,8.741854,48.714682,,,South
8013474,UCB,Camburg(Saale),RV,11.70468,51.050857,,,Central
8011307,WCA,Cammin(Meckl),RV,13.299645,53.439035,,,North
8012957,BSIS,Caputh Schwielowsee,RV,12.980368,52.340976,,,East
8011308,BCAP,Caputh-Geltow,RV,12.98448,52.350139,,,East
8011311,WCW,Casekow,RV,14.208187,53.213614,,,North
8001327,ECA,Castrop-Rauxel Hbf,RV,7.304566,51.573696,,,West
8001329,ECME,Castrop-Rauxel-Merklinde,RV,7.324228,51.527904,,,West
8000064,HC,Celle,FV,10.062706,52.621175,,,North
8001330,NCH,Cham(Oberpf),FV,12.656832,49.221869,,,East
8011975,DCE,Chemnitz Erfenschlag,RV,12.950184,50.787603,,,East
8010184,DC,Chemnitz Hbf,RV,12.930877,50.839696,,,East
8011970,DCKI,Chemnitz Kinderwaldstätte,RV,12.953568,50.884211,,,East
8013450,DCHP,Chemnitz-Hilbersdorf,RV,12.953879,50.861934,,,East
8011978,DCRE,Chemnitz-Reichenhain,RV,12.935877,50.795077,,,East
8011979,DCC,Chemnitz-Schönau,RV,12.8765,50.818095,,,East
8011980,DCSI,Chemnitz-Siegmar,RV,12.84251,50.815561,,,East
8011314,WCOK,Chorin,RV,13.869714,52.90354,,,North
8001338,NC,Coburg,RV,10.95737,50.263097,,,Central
8001340,SCOC,Cochem(Mosel),RV,7.166738,50.153092,,,West
8000065,FCOE,Cölbe,RV,8.787365,50.848159,,,Central
8005028,NRF,Collenberg,RV,9.329719,49.771121,,,Central
8001341,SCN,Contwig,RV,7.427916,49.24528,,,West
8011319,BCO,Coschen,RV,14.718167,52.019844,,,East
8011320,DCB,Cossebaude,RV,13.631582,51.085143,,,East
8011322,LCW,Coswig(Anh),RV,12.457625,51.888002,,,East
8010072,DCW,Coswig(b Dresden),FV,13.579414,51.12281,,,East
8010073,BCS,Cottbus,FV,14.324162,51.750957,,,East
8012341,BMZDN,Cottbus-Merzdorf,RV,14.366669,51.76891,,,East
8011318,BCSO,Cottbus-Sandow,RV,14.353704,51.755177,,,East
8000067,TC,Crailsheim,FV,10.064326,49.137872,,,Central
8010074,DCR,Cranzahl,RV,12.993028,50.511248,,,East
8001347,NCR,Creidlitz,RV,10.982246,50.227174,,,Central
8001348,NCRE,Creußen(Oberfr),RV,11.628443,49.84947,,,Central
8011325,DCU,Crimmitschau,RV,12.392986,50.815068,,,East
8011332,UCF,Cursdorf,RV,11.132022,50.571871,,,Central
8011334,BDAB,Dabendorf,RV,13.43729,52.237332,,,East
8001354,MDA,Dachau Bahnhof,RV,11.44426,48.254652,,,South
8001355,MDAS,Dachau Stadt,RV,11.439761,48.266661,,,South
8011335,UDA,Dachrieden,RV,10.443166,51.269187,,,Central
8011336,UDW,Dachwig,RV,10.849686,51.072436,,,Central
8001357,EDHL,Dahl,RV,7.527861,51.303629,,,West
8001359,KDAM,Dahlem(Eifel),RV,6.550382,50.385752,,,West
8011339,LDA,Dahlen(Sachs),RV,12.984253,51.350972,,,East
8001362,EDAK,Dahlerbrück,RV,7.517001,51.25186,,,West
8011340,BDT,Dahlewitz,RV,13.419579,52.326618,,,East
8079085,SDA,Dahn,RV,7.771283,49.154556,,,West
8001365,KDAL,Dalheim,RV,6.178209,51.149008,,,West
8001366,RDL,Dallau,RV,9.18755,49.388078,,,Central
8080260,BDL,Dallgow-Döberitz,RV,13.059037,52.543554,,,North
8011344,WDWE,Dannenwalde(Gransee),RV,13.180801,53.079756,,,North
8000068,FD,Darmstadt Hbf,FV,8.629636,49.872503,,,Central
8001378,FDA,Darmstadt-Arheilgen,RV,8.645343,49.913014,,,Central
8001379,FDE,Darmstadt-Eberstadt,RV,8.62582,49.813922,,,Central
8001380,FDK,Darmstadt-Kranichstein,RV,8.679359,49.906826,,,Central
8006528,FWX,Darmstadt-Wixhausen,RV,8.647751,49.930248,,,Central
8001384,KDAT,Dattenfeld(Sieg),RV,7.546252,50.80916,,,West
8001388,SDF,Daufenbach,RV,6.639911,49.875969,,,West
8001389,FDSU,Dausenau,RV,7.758212,50.326866,,,West
